,Timestamp,Product_Views,Add_to_Cart_Count,Sales_Count,Current_Price,Competitor_Price,Promotion_Active,Is_Holiday_or_Weekend,Stock_Availability
396,25-01-2024 20:00,205,41,26,25182.13,25024.01,0,0,296
397,25-01-2024 21:00,207,51,38,25113.23,23992.39,0,0,61
398,25-01-2024 22:00,204,44,34,24787.11,24652.19,1,0,404
399,25-01-2024 23:00,199,47,30,25235.55,24783.36,0,0,438
400,26-01-2024 08:00,184,54,31,24313,24736.5,1,0,386
401,26-01-2024 09:00,210,50,32,24865.5,24553.15,0,0,155
402,26-01-2024 10:00,206,44,18,25013.06,24387.94,1,0,81
403,26-01-2024 11:00,205,51,25,24132.54,25760.3,1,0,123
404,26-01-2024 12:00,199,43,31,24971.45,24644.5,0,0,220
405,26-01-2024 13:00,219,55,26,25366.82,25740.64,0,0,386
406,26-01-2024 14:00,165,46,35,24848.38,24343.48,0,0,118
407,26-01-2024 15:00,193,49,33,24982.94,25062.82,1,0,350
408,26-01-2024 16:00,200,54,34,25281.17,24891.86,1,0,411
409,26-01-2024 17:00,196,41,28,24806.1,24431.22,0,0,186
410,26-01-2024 18:00,197,52,30,24851.1,24612.98,0,0,482
411,26-01-2024 19:00,216,49,35,24411.65,24793.95,0,0,466
412,26-01-2024 20:00,237,55,32,24992.53,24462.35,1,0,149
413,26-01-2024 21:00,216,49,33,24832.58,24697.54,0,0,195
414,26-01-2024 22:00,210,50,35,25249.54,23854.04,0,0,58
415,26-01-2024 23:00,200,56,32,25281.73,25084.61,0,0,111
416,27-01-2024 08:00,200,46,34,25395.6,25290.86,0,1,234
417,27-01-2024 09:00,204,50,27,24745.87,24981.75,1,1,78
418,27-01-2024 10:00,213,49,33,23911.71,25705.7,0,1,430
419,27-01-2024 11:00,194,62,25,25370.82,25072.84,0,1,163
420,27-01-2024 12:00,199,49,31,25215.56,25257.12,0,1,458
421,27-01-2024 13:00,188,52,25,24682.35,25295.35,0,1,192
422,27-01-2024 14:00,196,57,40,25277.47,23699.59,0,1,439
423,27-01-2024 15:00,205,46,27,24275.71,24969.47,1,1,169
424,27-01-2024 16:00,200,46,29,25515.12,24246.83,1,1,219
425,27-01-2024 17:00,173,44,26,24833.19,24327.64,0,1,206
426,27-01-2024 18:00,178,50,26,24585.54,24397.21,0,1,384
427,27-01-2024 19:00,204,53,26,24689.15,24674.91,1,1,398
428,27-01-2024 20:00,207,46,32,24884.26,25060.18,0,1,309
429,27-01-2024 21:00,206,51,32,24993.99,24973.6,0,1,131
430,27-01-2024 22:00,196,47,26,25024.14,24794.97,1,1,291
431,27-01-2024 23:00,204,37,32,24785.2,25089.07,1,1,490
432,28-01-2024 08:00,188,64,27,25100.12,25113.39,1,1,482
433,28-01-2024 09:00,220,54,27,25004.14,24977.05,1,1,221
434,28-01-2024 10:00,193,48,33,24676.21,24110.2,1,1,280
435,28-01-2024 11:00,207,45,27,24600.9,24504.27,0,1,257
436,28-01-2024 12:00,198,51,35,25304.18,24810.53,0,1,124
437,28-01-2024 13:00,231,52,23,25262.16,25093.38,0,1,319
438,28-01-2024 14:00,194,59,37,25028.57,24268.57,0,1,436
439,28-01-2024 15:00,204,40,29,25462.1,24795.46,0,1,163
440,28-01-2024 16:00,201,44,24,24019.34,24173.75,0,1,111
441,28-01-2024 17:00,209,41,33,24717.8,25210.37,0,1,411
442,28-01-2024 18:00,218,53,27,24421.84,24896.94,0,1,369
443,28-01-2024 19:00,202,59,39,26128.14,24261.55,0,1,151
444,28-01-2024 20:00,188,45,39,25356.61,24258.91,0,1,478
445,28-01-2024 21:00,206,45,26,24960.47,24954.97,0,1,411
446,28-01-2024 22:00,185,52,26,25392.5,25349.92,1,1,259
447,28-01-2024 23:00,179,51,41,25558.14,24361.29,0,1,491
448,29-01-2024 08:00,208,48,29,25552.82,25114.64,0,0,304
449,29-01-2024 09:00,199,43,26,25460.85,24583.1,1,0,69
450,29-01-2024 10:00,189,59,37,24868.73,25129.28,0,0,107
451,29-01-2024 11:00,193,57,34,24749.32,25073.28,0,0,161
452,29-01-2024 12:00,181,53,27,24518.91,24862.12,0,0,362
453,29-01-2024 13:00,183,49,29,25251.22,24066.24,0,0,245
454,29-01-2024 14:00,210,46,41,24920.53,25072.47,1,0,424
455,29-01-2024 15:00,186,51,24,24790.76,25000.81,0,0,402
456,29-01-2024 16:00,184,62,22,24764.67,24964.17,0,0,141
457,29-01-2024 17:00,238,48,42,25725.1,24878.27,0,0,101
458,29-01-2024 18:00,195,55,34,25476.34,24448.49,0,0,342
459,29-01-2024 19:00,189,48,31,25915.2,25233.19,0,0,57
460,29-01-2024 20:00,218,43,28,25264.51,25159.26,0,0,349
461,29-01-2024 21:00,180,55,25,25028.48,24369.83,0,0,147
462,29-01-2024 22:00,224,60,31,24987.3,25325.72,0,0,285
463,29-01-2024 23:00,229,49,37,24489.85,24852.67,0,0,438
464,30-01-2024 08:00,207,64,33,24369.29,24851.65,0,0,423
465,30-01-2024 09:00,194,63,21,25253.67,24729.46,0,0,118
466,30-01-2024 10:00,204,41,35,24532.66,24768.8,1,0,464
467,30-01-2024 11:00,211,59,20,25105.73,25348.36,0,0,94
468,30-01-2024 12:00,191,48,21,25557.73,25213.23,0,0,186
469,30-01-2024 13:00,206,64,35,24667.27,25204.74,0,0,283
470,30-01-2024 14:00,225,40,32,26005.24,24873.83,0,0,81
471,30-01-2024 15:00,222,51,25,24504.65,25155.67,1,0,338
472,30-01-2024 16:00,192,58,35,25495.1,24466.27,0,0,175
473,30-01-2024 17:00,195,41,31,25212.38,25033.38,1,0,116
474,30-01-2024 18:00,206,59,29,25597.05,24738.6,0,0,79
475,30-01-2024 19:00,205,45,25,24441.9,23976.08,1,0,163
476,30-01-2024 20:00,203,45,22,26153.51,24165.56,0,0,253
477,30-01-2024 21:00,202,39,30,24910.61,24534.81,1,0,78
478,30-01-2024 22:00,202,48,23,25338.32,24966.06,0,0,180
479,30-01-2024 23:00,184,49,38,25722.24,24535.17,0,0,234
